rowID,NewID,Group,Family,Genus,Species,subsp/var/f/hybrid,subsp. Name,Cleaned family,Cleaned genus,Cleaned species,Cleaned binomial,Phylocom,Plant organ,Developmental stage,Growth form,Natural / Greenhouse,"Mega-, meso-, micro-, nanophanerophyte",Height max (m),Height actual (m),P50 (MPa),P12 (MPa),P88 (MPa),P88-P12,Slope,Curve,Equation,P50 method,Ks (kg m-1 MPa-1 s-1),KL (kg m-1 MPa-1 s-1),?p min predawn (MPa),?p min midday (MPa),Huber value,Sapwood capacitance  (kg m-3 MPa-1),Av. tracheid length (?m),Av. vessel length (cm),Max vessel length (cm),Av. conduit diameter (?m),dh mean hydraulic diameter (?m),Conduit density per mm2,Vulnerability index sensu Carlquist (vessel diamter / vessel frequency),Vessel grouping index,Ac (intervessel contact fraction),Interconduit pit size (?m),Outer pit aperture diameter (?m),Aperture/pit size,Pit membrane thickness (nm),Torus diameter (?m),Torus/aperture,Torus thickness (nm),Vestures,Fp (pit fraction),Ap (interconduit pit (membrane) area mm2),Porosity,Perforation plates,Ground tissue,Vasicentric tracheids,Vessel groupings,MOR,EI,MOE,t (interconduit cell wall thickness; ?m),(t/b)2,? (g/cm3),SLA (cm2 g-1),Total stomata density,Stomatal index,Gs (mol m-2 s-1),Phenology,Phenology2,Amax (micromol/m2/s),?13C,TLP (MPa),Location,Country,Latitude,Longitude,Provenance Latitude,Provenance Longitude,Altitude (m),Altitude provenance (m),"MAP (mean annual precipitation, mm)","MAT (mean annual temperature,  C°)",Evapotranspiration,De Martonne's aridity index (= P/T+10),Biome,Reference,Contributor name,Notes,ELEVsource (m),Site,LATnew,LONnew,Country,site name,Location,ELEVbest,MATbest,PPTbest,RHav,SUNav,FRSsum,MATjan,MATfeb,MATmar,MATapr,MATmay,MATjun,MATjul,MATaug,MATsep,MAToct,MATnov,MATdec,PPTjan,PPTfeb,PPTmar,PPTapr,PPTmay,PPTjun,PPTjul,PPTaug,PPTsep,PPToct,PPTnov,PPTdec,RHjan,RHfeb,RHmar,RHapr,RHmay,RHjun,RHjul,RHaug,RHsep,RHoct,RHnov,RHdec,SUNjan,SUNfeb,SUNmar,SUNapr,SUNmay,SUNjun,SUNjul,SUNaug,SUNsep,SUNoct,SUNnov,SUNdec,FRSjan,FRSfeb,FRSmar,FRSapr,FRSmay,FRSjun,FRSjul,FRSaug,FRSsep,FRSoct,FRSnov,FRSdec,ELEVsource (m),ELEVcru,ELEVwc,PPTsource (mm),PPTcru,PPTwc,MATsource (C°),MATcru,MATwc,MATcalc,redone,Ref_latCRU,Ref_lonCRU,LATold,LONold,comment,comm2,avg annual AI,avg annual AI2,avg annual PET (mm / yr),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1922,Angiosperm,Melastomataceae,Miconia,argentea,,,,,,,,S,Sa,T,N,1 or 2,20,4.4,-1.4,-0.28,-3.95,-3.67,14.90196078,E,,AD,0.315652777,3.95767E-05,,-0.66,,212,,,,46.72478676,,73.52178192,0.635523046,,,,,,,,,,,,,diffuse-porous,,,,,,,,,,0.541821562,,,,,E,,,,-1.81,Barro Colorado Island,Panama,9N,79W,,,,,,,,,TRS,McCulloh et al 2012,mcculloh,midday psi is stem value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1923,Angiosperm,Anacardiaceae,Anacardium,excelsum,,,,,,,,S,Sa,T,N,1,40,4,-0.9,-0.17,-3,-2.83,18.0952381,E,,AD,0.257707416,3.49452E-05,,-0.57,,610,,,,61.35886765,,31.20895259,1.966066227,,,,,,,,,,,,,diffuse-porous,,,,,,,,,,0.384560171,,,,,E,,,,-0.995,Barro Colorado Island,Panama,9N,79W,,,,,,,,,TRS,McCulloh et al 2012,mcculloh,midday psi is stem value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1924,Angiosperm,Ulmaceae,Celtis,philippensis,,,,,,,,s,a,t,N,1,,,-1.5,-0.11 ,-2.89 ,-2.79 ,27.24598094,S,,DH,1.96 ,0.000355,,-4.36 ,0.00017757,,,,83.7375,86.3 ,,9.5 ,9.052447552,,,,,,,,,,,,,,,,,,,,,,,0.62 ,,,,,E,,,,,"Xishuangbanna Tropical Botanical Garden (XTBG), Xishuangbanna, Yunnan",China,21°56? N,101°48?E,21°56? N,101°48?E,580,,1500,21.8,,,TRR,Fu et al.2012,Peili FU/Kunfang CAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1925,Angiosperm,Euphorbiaceae,Lasiococca,comberi,,,,,,,,s,a,t,N,2,,,-1.66,,-3.43 ,,21.42942321,S,,DH,2.65 ,0.0002541,,-3.77 ,0.00009712,,,,34.11428571,62.6 ,,27.7 ,2.263855422,,,,,,,,,,,,,,,,,,,,,,,0.67 ,,,,,E,,,,,"Xishuangbanna Tropical Botanical Garden (XTBG), Xishuangbanna, Yunnan",China,21°55? N,101°47?E,21°55? N,101°47?E,580,,1500,21.8,,,TRR,Fu et al.2012,Peili FU/Kunfang CAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1926,Angiosperm,Anacardiaceae,Pistacia ,weinmannifolia ,,,,,,,,s,a,t,N,3,,,-3.98,-0.63 ,-7.33 ,-6.69 ,11.35249206,S,,DH,2.66 ,0.0004995,,-2.78 ,0.00018683,,,,54.875,47.9 ,,58.7 ,0.816477273,,,,,,,,,,,,,,,,,,,,,,,0.69 ,,,,,E,,,,,"Xishuangbanna Tropical Botanical Garden (XTBG), Xishuangbanna, Yunnan",China,21°59? N,101°51?E,21°59? N,101°51?E,580,,1500,21.8,,,TRR,Fu et al.2012,Peili FU/Kunfang CAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1927,Angiosperm,Croton,Croton,yanhuii,,,,,,,,s,a,t,N,2,,,-1.48,-0.36 ,-2.60 ,-2.23 ,34.05747617,S,,DH,5.16 ,0.00058975,,-2.68 ,0.00011106,,,,47.3,77.5 ,,24.6 ,3.149051491,,,,,,,,,,,,,,,,,,,,,,,0.61 ,,,,,D,,,,,"Xishuangbanna Tropical Botanical Garden (XTBG), Xishuangbanna, Yunnan",China,21°62? N,101°54?E,21°62? N,101°54?E,580,,1500,21.8,,,TRR,Fu et al.2012,Peili FU/Kunfang CAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1928,Angiosperm,Lythraceae,Lagerstroemia,tomentosa,,,,,,,,s,a,t,N,1,,,-1.29,,-2.80 ,,25.09498244,S,,DH,6.18 ,0.0006557,,-2.66 ,0.00012241,,,,93.78,104.0 ,,19.2 ,5.427826087,,,,,,,,,,,,,,,,,,,,,,,0.66 ,,,,,D,,,,,"Xishuangbanna Tropical Botanical Garden (XTBG), Xishuangbanna, Yunnan",China,21°61? N,101°53?E,21°61? N,101°53?E,580,,1500,21.8,,,TRR,Fu et al.2012,Peili FU/Kunfang CAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1929,Angiosperm,Fabaceae,Bauhinia,variegata,,,,,,,,s,a,t,N,2,,,-0.86,,-2.04 ,,32.32574009,S,,DH,8.85 ,0.00057759,,-1.93 ,0.00006599,,,,85.58571429,110.6 ,,4.8 ,23.04166667,,,,,,,,,,,,,,,,,,,,,,,0.46 ,,,,,D,,,,,"Xishuangbanna Tropical Botanical Garden (XTBG), Xishuangbanna, Yunnan",China,21°60? N,101°52?E,21°60? N,101°52?E,580,,1500,21.8,,,TRR,Fu et al.2012,Peili FU/Kunfang CAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1930,Angiosperm,Fabaceae,Millettia,cubittii ,,,,,,,,s,a,t,N,3,,,-0.74,-0.10 ,-1.38 ,-1.28 ,59.6005833,S,,DH,4.05 ,0.0002257,,-1.48 ,0.00005564,,,,28.125,92.3 ,,12.5 ,7.384,,,,,,,,,,,,,,,,,,,,,,,0.52 ,,,,,D,,,,,"Xishuangbanna Tropical Botanical Garden (XTBG), Xishuangbanna, Yunnan",China,21°64? N,101°56?E,21°64? N,101°56?E,580,,1500,21.8,,,TRR,Fu et al.2012,Peili FU/Kunfang CAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,Angiosperm,Meliaceae,Cipadessa ,baccifera ,,,,,,,,s,a,t,N,3,,,-2.45,-0.20 ,-4.70 ,-4.50 ,16.87804129,S,,DH,3.65 ,0.00048015,,-1.46 ,0.00013033,,,,61.75,53.6 ,,108.7 ,0.493100276,,,,,,,,,,,,,,,,,,,,,,,0.55 ,,,,,D,,,,,"Xishuangbanna Tropical Botanical Garden (XTBG), Xishuangbanna, Yunnan",China,21°63? N,101°55?E,21°63? N,101°55?E,580,,1500,21.8,,,TRR,Fu et al.2012,Peili FU/Kunfang CAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1932,Angiosperm,Staphyleaceae,Turpinia,pomifera,,,,,,,,s,a,t,N,2,,,-2.05,-0.48 ,-3.62 ,-3.15 ,24.14200843,S,,DH,2.65 ,0.00050133,,-1.19 ,0.0001975,,,,119.22,36.4 ,,178.7 ,0.203693341,,,,,,,,,,,,,,,,,,,,,,,0.54 ,,,,,E,,,,,"Xishuangbanna Tropical Botanical Garden (XTBG), Xishuangbanna, Yunnan",China,21°57? N,101°49?E,21°57? N,101°49?E,580,,1500,21.8,,,TRR,Fu et al.2012,Peili FU/Kunfang CAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1933,Angiosperm,Moraceae,Ficus,pisocarpa ,,,,,,,,s,a,t,N,3,,,-0.81,-0.25 ,-1.37 ,-1.12 ,68.11495234,S,,DH,7.98 ,0.00123804,,-1.00 ,0.00014859,,,,15.4,90.7 ,,13.3 ,6.836683417,,,,,,,,,,,,,,,,,,,,,,,0.53 ,,,,,D,,,,,"Xishuangbanna Tropical Botanical Garden (XTBG), Xishuangbanna, Yunnan",China,21°65? N,101°57?E,21°65? N,101°57?E,580,,1500,21.8,,,TRR,Fu et al.2012,Peili FU/Kunfang CAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1934,Angiosperm,Annonaceae,Alphonsea,mollis,,,,,,,,s,a,t,N,1,,,-1.82,-0.33 ,-3.31 ,-2.99 ,25.42958221,S,,DH,3.67 ,0.000387,,-0.98 ,0.0001068,,,,35.8,61.2 ,,44.4 ,1.378094524,,,,,,,,,,,,,,,,,,,,,,,0.58 ,,,,,E,,,,,"Xishuangbanna Tropical Botanical Garden (XTBG), Xishuangbanna, Yunnan",China,21°58? N,101°50?E,21°58? N,101°50?E,580,,1500,21.8,,,TRR,Fu et al.2012,Peili FU/Kunfang CAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1935,Angiosperm,Nothofagaceae,Nothofagus,antarctica,,,Nothofagaceae,Nothofagus,antarctica,Nothofagus antarctica,,S,A,T,N,2,20,10,-5.3,-2.34,-6.79,-4.45,25.5033557,S,S,AD,0.41,0.0036,-0.719,-1.663,0.000537634,,,,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6023,90.6,,,,W,,,,-1.726,Baggilt Lake,Argentina,43°16 ?S,71°41?W,43°16 ?S,71°41?W,1200,1200,1500,3.6,,110.29,TMS,Bucci et al. 2012,Sandra J. Bucci,,,,,,,,,,,,,,,,,,,,,,,,,,,72.26,40.21,84.34,140.65,171.58,205,205.98,174.12,111.9,73.45,136.17,120.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www.inta.gov.ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1936,Angiosperm,Nothofagaceae,Nothofagus,antarctica,,,Nothofagaceae,Nothofagus,antarctica,Nothofagus antarctica,,S,A,T,N,2,20,10,-3,-1.31,,,,S,S,AD,1.31,0.0076,-0.463,-1.417,0.000746269,,,,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,89.4,,,,W,,,,-1.732,"Huemules Valley, Esquel",Argentina,42°55 S ,71°25?W,42°55 S ,71°25?W,700,700,1000,9.6,,51.02,TMS,Bucci et al. 2012,Sandra J. Bucci,Unable to compute P88 due to extrapolation,,,,,,,,,,,52,,110.6,13.7,14.3,11.7,8.3,5,1.7,1.8,3,5.5,7.8,10.7,13.7,30,11,22,32,99,117,94,70,32,24,26,34,45,52,58,62,74,77,78,71,52,51,51,62,,,,,,,,,,,,,0.8,1.6,4.8,9.5,13.1,15.5,19.8,18.4,13.6,8,4,1.5,,,,,,,,,,,,,,,,www.inta.gov.ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1937,Angiosperm,Nothofagaceae,Nothofagus,pumilio,,,Nothofagaceae,Nothofagus,pumilio,Nothofagus pumilio,,S,A,T,N,1,40,30,-5,0,-6.39,-6.39,27.3381295,S,S,AD,0.769,0.0046,-0.673,-1.405,0.000507614,,,,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5692,100,,,,W,,,,-1.677,Baggilt Lake,Argentina,43°16 ?S,71°41?W,43°16 ?S,71°41?W,1200,1200,1500,3.6,,110.29,TMS,Bucci et al. 2012,Sandra J. Bucci,,,,,,,,,,,,,,,,,,,,,,,,,,,72.26,40.21,84.34,140.65,171.58,205,205.98,174.12,111.9,73.45,136.17,120.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www.inta.gov.ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1938,Angiosperm,Nothofagaceae,Nothofagus,pumilio,,,Nothofagaceae,Nothofagus,pumilio,Nothofagus pumilio,,S,A,T,N,1,40,30,-2.6,-0.72,-7,-6.28,8.636363636,S,S,AD,1.485,0.00889,-0.651,-1.399,0.000555556,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5004,75,,,,W,,,,-1.553,"La Hoya, Esquel",Argentina,42°54 S  ,71°18W,42°54 S  ,71°18W,900,900,900,7.2,,52.33,TMS,Bucci et al. 2012,Sandra J. Bucci,,,,,,,,,,,,52,,110.6,13.7,14.3,11.7,8.3,5,1.7,1.8,3,5.5,7.8,10.7,13.7,30,11,22,32,99,117,94,70,32,24,26,34,45,52,58,62,74,77,78,71,52,51,51,62,,,,,,,,,,,,,0.8,1.6,4.8,9.5,13.1,15.5,19.8,18.4,13.6,8,4,1.5,,,,,,,,,,,,,,,,www.inta.gov.ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1939,Angiosperm,Nothofagaceae,Nothofagus,dombeyi,,,Nothofagaceae,Nothofagus,dombeyi,Nothofagus dombeyi,,S,A,T,N,1,40,20,-4.4,-0.74,-6.5,5.76,18.0952381,S,S,AD,0.66,0.0051,-0.2999,-1.314,0.000526316,,,,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,52,,,,E,,,,-1.634,Trevelin ,Argentina,43°07 S , 71°33 W,43°07 S , 71°33 W,380,380,1032,10,,51.60,TMS,Bucci et al. 2012,Sandra J. Bucci,,,,,,,,,,,,66,,102,16,16,13,9,6,4,3,5,8,10,12,14,47,35,55,81,156,155,150,121,72,61,54,45,64,58,60,65,76,79,77,71,64,61,57,58,,,,,,,,,,,,,0,1,4,10,13,16,20,17,12,6,3,1,,,,,,,,,,,,,,,,www.inta.gov.ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1940,Angiosperm,Nothofagaceae,Nothofagus,dombeyi,,,Nothofagaceae,Nothofagus,dombeyi,Nothofagus dombeyi,,S,A,T,N,1,40,20,-3.2,-1,-8,-7,7.916666667,S,S,AD,0.84,0.0059,-0.556,-1.471,0.0005,,,,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5417,44,,,,E,,,,-1.633,Los Ruiles Reserve,Chile,35°50 S,72°30 W,35°50 S,72°30 W,224,224,671,15.3,,26.52,TMS,Bucci et al. 2012,Sandra J. Bucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1941,Angiosperm,Nothofagaceae,Nothofagus,obliqua,,,Nothofagaceae,Nothofagus,obliqua,Nothofagus obliqua,,S,A,T,N,1,40,15,-4.5,-2.25,,,,S,S,AD,0.723,0.0051,-0.227,-1.962,0.000657895,,,,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,137,,,,W,,,,-1.95,Los Ruiles Reserve,Chile,35°50 S,72°30 W,35°50 S,72°30 W,224,224,671,15.3,,26.52,TMS,Bucci et al. 2012,Sandra J. Bucci,Unable to compute P88 due to extrapolation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1942,Angiosperm,Nothofagaceae,Nothofagus,glauca,,,Nothofagaceae,Nothofagus,glauca,Nothofagus glauca,,S,A,T,N,2,20,18,-3.2,-0.46,-7.89,-7.43,8.102345416,S,S,AD,0.804,0.006,-0.231,-1.426,0.000546448,,,,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5588,90,,,,W,,,,-1.68,Los Ruiles Reserve,Chile,35°50 S,72°30 W,35°50 S,72°30 W,224,224,671,15.3,,26.52,TMS,Bucci et al. 2012,Sandra J. Bucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1943,Angiosperm,Nothofagaceae,Nothofagus,alessandrii,,,Nothofagaceae,Nothofagus,alessandrii,Nothofagus alessandrii,,S,A,T,N,2,20,15,-4.3,-1.95,-6.56,-4.61,16.81415929,S,S,AD,0.52,0.00558,-1.256,-1.626,0.000699301,,,,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5709,139,,,,W,,,,-1.79,Los Ruiles Reserve,Chile,35°50 S,72°30 W,35°50 S,72°30 W,224,224,671,15.3,,26.52,TMS,Bucci et al. 2012,Sandra J. Bucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1944,Angiosperm,Fabaceae,Adesmia,boronioides,,,Fabaceae,Adesmia,boronioides,Adesmia boronioides,,S,A,S,N,4,1.5,0.9,-4.42,-1.92,-7.58,-5.66,12.02531646,S,W,DH,0.23,,-1.3,-2.05,0.00125,,,,10.5,8.6,,,,,,,,,,,,,vestured,,,,simple,fibers,,,,,,,,0.68,42.4,,,,E,,,,,"La Dora Ranch, Santa Cruz",Argentina,46°31 S,71°03 W,46°31 S,71°03 W,410,410,188,9.7,1169,9.54,DES,Bucci et al. 2013,Sandra J. Bucci,"deep roots,?p min predawn and midday are ?p from covered leaves at predawn and midday. ?p of transpiring leaves are in Bucci et al. 2009; ",,,,,,,,,,188,55,,79,15.5,15.3,13.1,9.8,6.3,4.3,3.5,4.8,7.6,10.1,12,14.6,6.7,17.5,7.6,14,28.7,39.5,31.9,26.5,14.3,10.4,9.3,12.2,47.9,51.5,55,58.2,62.2,63,63.2,58.2,55.7,49.7,48,47.7,,,,,,,,,,,,,0,0.3,0.7,4.4,13.3,16.8,19.4,17.6,7.7,3.3,1.5,0.3,,,,,,,,,,,,,,,,www.inta.gov.ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1945,Angiosperm,Berberidaceae,Berberis,heterophylla,,,Berberidaceae,Berberis,heterophylla,Berberis heterophylla,,S,A,S,N,3,4,1.7,-4.5,-1.83,-6.91,-5.08,15.76763485,S,W,DH,0.14,,-0.91,-2.35,0.001754386,,,,10.1,9.9,,,,,,,,,,,,,non-vestured,,,,simple,fibers,yes,clusters,,,,,,0.85,30.1,,,,E,,,,,"La Dora Ranch, Santa Cruz",Argentina,46°31 S,71°03 W,46°31 S,71°03 W,410,410,188,9.7,1169,9.54,DES,Bucci et al. 2013,Sandra J. Bucci,"deep roots,?p min predawn and midday are ?p from covered leaves at predawn and midday. ?p of transpiring leaves are in Bucci et al. 2009",,,,,,,,,,188,55,,79,15.5,15.3,13.1,9.8,6.3,4.3,3.5,4.8,7.6,10.1,12,14.6,6.7,17.5,7.6,14,28.7,39.5,31.9,26.5,14.3,10.4,9.3,12.2,47.9,51.5,55,58.2,62.2,63,63.2,58.2,55.7,49.7,48,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www.inta.gov.ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1946,Angiosperm,Euphorbiaceae,Colliguaja,integerrima,,,Euphorbiaceae,Colliguaja,integerrima,Colliguaja integerrima,,S,A,S,N,4,1.5,1.05,-4.4,-1.63,-5.98,-4.35,24.05063291,S,W,DH,0.37,,-1.15,-1.7,0.000909091,,,,11.7,9.3,,,,,,,,,,,,,non-vestured,,,,,fibers,,,,,,,,0.58,36.8,,,,E,,,,,"La Dora Ranch, Santa Cruz",Argentina,46°31 S,71°03 W,46°31 S,71°03 W,410,410,188,9.7,1169,9.54,DES,Bucci et al. 2013,Sandra J. Bucci,"deep roots,?p min predawn and midday are ?p from covered leaves at predawn and midday. ?p of transpiring leaves are in Bucci et al. 2009",,,,,,,,,,188,55,,79,15.5,15.3,13.1,9.8,6.3,4.3,3.5,4.8,7.6,10.1,12,14.6,6.7,17.5,7.6,14,28.7,39.5,31.9,26.5,14.3,10.4,9.3,12.2,47.9,51.5,55,58.2,62.2,63,63.2,58.2,55.7,49.7,48,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www.inta.gov.ar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
